True_C_S,True_Xi,Input_C_X,Input_Xi,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
1183.609,0.3,1300,0.33,4.564458458184601,4.484907225998994,4.541391373603067
1183.609,0.3,1300,0.33,5.7600803794276185,5.636585168863498,5.851780265264029
1183.609,0.3,1300,0.33,4.5363335392826825,4.437914378562387,4.706621041009913
1183.609,0.3,1300,0.33,4.85293412830562,4.788664174769963,4.971806905829848
1183.609,0.3,1300,0.33,5.253806555660671,5.149399847502722,5.463046348574647
1183.609,0.3,1300,0.33,5.932108531394192,5.832209865635223,5.917445086972711
1183.609,0.3,1300,0.33,4.936539523537977,4.847768869634312,4.957118396149423
1183.609,0.3,1300,0.33,4.047292520687275,3.976113699873068,4.1055057304260005
1183.609,0.3,1300,0.33,3.8947537986844036,3.80699920999724,4.03012478519831
1183.609,0.3,1300,0.33,4.457248930070845,4.386722054075139,4.483618188514757
1183.609,0.3,1300,0.33,5.033390955691866,4.960213366648264,5.1324286451579235
1183.609,0.3,1300,0.33,3.3348422536167397,3.264279993331141,3.4526369941626975
1183.609,0.3,1300,0.33,7.661449832747567,7.457615595274724,7.840438577034673
1183.609,0.3,1300,0.33,9.17068800514708,9.008846711666443,9.101781302334121
1183.609,0.3,1300,0.33,7.783729001547114,7.651940652467538,7.976098146907855
1183.609,0.3,1300,0.33,8.89630366756205,8.740941159318504,9.034261527773781
1183.609,0.3,1300,0.33,8.59272447570084,8.416858249989188,8.538746310027065
1183.609,0.3,1300,0.33,6.119409915540167,6.034784786571252,6.190594848885978
1183.609,0.3,1300,0.33,9.202490771294398,9.051542806975824,9.191955088039853
