True_M_S,True_M_S_M_U_Ratio,Input_M_S,Input_M_S_M_U_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
252.0,9.0,208,7.429,3.85094912156503,3.7686559336172505,3.3621949213975286
252.0,9.0,208,7.429,4.564458458184601,4.484907225998994,3.925319462509252
252.0,9.0,208,7.429,5.7600803794276185,5.636585168863498,5.0393370141943095
252.0,9.0,208,7.429,4.5363335392826825,4.437914378562387,4.05749478396835
252.0,9.0,208,7.429,4.85293412830562,4.788664174769963,4.253346545002415
252.0,9.0,208,7.429,5.253806555660671,5.149399847502722,4.6619022708795015
252.0,9.0,208,7.429,5.932108531394192,5.832209865635223,5.108198080233743
252.0,9.0,208,7.429,4.936539523537977,4.847768869634312,4.280523729100555
252.0,9.0,208,7.429,4.047292520687275,3.976113699873068,3.5192193866829298
252.0,9.0,208,7.429,3.8947537986844036,3.80699920999724,3.4620045770080075
252.0,9.0,208,7.429,4.457248930070845,4.386722054075139,3.881940633049858
252.0,9.0,208,7.429,5.033390955691866,4.960213366648264,4.411776163997219
252.0,9.0,208,7.429,3.3348422536167397,3.264279993331141,2.9486861411136345
252.0,9.0,208,7.429,7.661449832747567,7.457615595274724,6.693903511827402
252.0,9.0,208,7.429,9.17068800514708,9.008846711666443,7.892496898079251
252.0,9.0,208,7.429,7.783729001547114,7.651940652467538,6.898473504110585
252.0,9.0,208,7.429,8.89630366756205,8.740941159318504,7.782428648312641
252.0,9.0,208,7.429,8.59272447570084,8.416858249989188,7.409874401954125
252.0,9.0,208,7.429,6.119409915540167,6.034784786571252,5.276505388521853
252.0,9.0,208,7.429,9.202490771294398,9.051542806975824,7.942198072277955
252.0,9.0,208,7.429,8.708751858985133,8.5588886560723,7.682731981584343
252.0,9.0,208,7.429,7.756599472928511,7.628066264511674,6.689008176585276
252.0,9.0,208,7.429,7.034859192038396,6.877581447423329,6.203485824762281
252.0,9.0,208,7.429,7.721921471038906,7.546296035380347,6.590315483727111
252.0,9.0,208,7.429,8.549257396575253,8.340794285309443,7.432465313852959
252.0,9.0,208,7.429,8.976005853554874,8.795106517216446,7.7288776765694625
252.0,9.0,208,7.429,8.077949204654352,7.9250191102114655,6.930370948227448
252.0,9.0,208,7.429,8.828930897974965,8.662819927796216,7.772945737411697
252.0,9.0,208,7.429,8.489550366144636,8.305872170955976,7.409684002097987
252.0,9.0,208,7.429,8.075969292713214,7.89581257349522,6.937278788116022
252.0,9.0,208,7.429,7.9076031330728425,7.741881750661067,6.948405325418845
252.0,9.0,208,7.429,8.003751348359506,7.820197858439646,7.045451219485008
252.0,9.0,208,7.429,8.11506501421495,7.93650918093272,7.305371433788978
252.0,9.0,208,7.429,7.115621411705112,6.96414678494574,6.37772692957184
252.0,9.0,208,7.429,6.875847858874166,6.781330670515654,6.042267925068764
252.0,9.0,208,7.429,7.41219230002382,7.284370892751463,6.4596094606035
252.0,9.0,208,7.429,8.551820827782509,8.381843057323582,7.499397143715917
252.0,9.0,208,7.429,7.570049663959958,7.444494318609974,6.845283910899839
252.0,9.0,208,7.429,7.071235108418641,6.936910276896123,6.1570379738548064
252.0,9.0,208,7.429,9.473282011385349,9.264737460416987,8.18035586836417
252.0,9.0,208,7.429,6.693958347551518,6.554307086924314,5.956131358184018
252.0,9.0,208,7.429,7.378930348965102,7.2556508320289,6.57281657772643
252.0,9.0,208,7.429,7.6136050657021554,7.48646254732918,6.743414545425688
252.0,9.0,208,7.429,7.295109892985118,7.197467997814282,6.3829023935570035
252.0,9.0,208,7.429,8.125610664303052,8.010878933911316,7.220322664648225
252.0,9.0,208,7.429,8.110604637190185,7.947489993105281,6.984855461240326
252.0,9.0,208,7.429,8.018554292995736,7.888826293450631,6.9730883322222486
266.0,9.5,208,7.429,1.4984385497408048,1.4550027372034886,1.246017041912809
266.0,9.5,208,7.429,2.279540585967038,2.227291321603689,1.8788989195228538
266.0,9.5,208,7.429,1.6751391673259255,1.6349042556717217,1.399027662186523
266.0,9.5,208,7.429,1.2569876578833425,1.2314123324805029,1.054790381732502
266.0,9.5,208,7.429,2.049177959953141,2.0193023005019746,1.6477188400312266
266.0,9.5,208,7.429,0.22517448138928273,0.21963194586961224,0.18634598230341695
266.0,9.5,208,7.429,0.8396407156589245,0.8242963599700042,0.6931167314312456
266.0,9.5,208,7.429,0.7834269668774204,0.7712399344825994,0.6467847485525984
266.0,9.5,208,7.429,1.538985897603219,1.5109936405516318,1.2626233456596556
266.0,9.5,208,7.429,1.5569655451304643,1.5218190719806806,1.2975888704739647
266.0,9.5,208,7.429,1.7132709774525456,1.6775300851822446,1.4466197128085292
266.0,9.5,208,7.429,2.2836228640326435,2.2288266959030407,1.9317657949226972
266.0,9.5,208,7.429,2.5538988559897553,2.506932675650007,2.122556736094012
266.0,9.5,208,7.429,2.1656770025793604,2.1082381907838164,1.8123429919147436
266.0,9.5,208,7.429,1.2994428790136436,1.2740787442880042,1.0873942783850976
266.0,9.5,208,7.429,2.48141198664964,2.4329507960875,2.0597791168235737
266.0,9.5,208,7.429,1.757048918082585,1.729961921423838,1.4540083111393978
266.0,9.5,208,7.429,3.3600303242403626,3.292657224529586,2.7459265872867276
266.0,9.5,208,7.429,2.794124300567109,2.7385941643368645,2.334585329837947
266.0,9.5,208,7.429,1.8004219910687032,1.7716263011886224,1.4980543952493877
266.0,9.5,208,7.429,1.7726177489008184,1.7399688861531024,1.4820109483750223
266.0,9.5,208,7.429,0.9605984242740598,0.9409273301762451,0.805144844200839
266.0,9.5,208,7.429,1.9962829356389846,1.9650373669933356,1.6492223814328404
266.0,9.5,208,7.429,0.7146560471372335,0.7006613184570142,0.5860842326921166
266.0,9.5,208,7.429,2.2854435644568847,2.2396069568484895,1.8748095073924333
266.0,9.5,208,7.429,0.13996952352859857,0.13700349782975768,0.11682998762509424
266.0,9.5,208,7.429,0.7770524763259953,0.7601794431475843,0.6446499495898116
266.0,9.5,208,7.429,3.746791562156421,3.68336709296,3.112420837034046
266.0,9.5,208,7.429,3.101676435094694,3.0398925455102694,2.6456910938243587
266.0,9.5,208,7.429,3.3268485137879704,3.2643409560361096,2.7583904182117696
266.0,9.5,208,7.429,0.17260024785765354,0.1694737318902903,0.14266025022187692
266.0,9.5,208,7.429,0.4502466235052151,0.44161811780679855,0.3808566743922489
266.0,9.5,208,7.429,0.5037086454352715,0.4939332075753878,0.41936721881576083
266.0,9.5,208,7.429,3.938073794256384,3.8854497065108866,3.2494498441198467
266.0,9.5,208,7.429,4.42780951147841,4.34597858157897,3.6274351429176215
266.0,9.5,208,7.429,4.688181253326136,4.605681981868004,3.9212051686648994
266.0,9.5,208,7.429,4.679743389858256,4.599852636264414,3.9359094862672355
266.0,9.5,208,7.429,4.152393904222051,4.08992556624163,3.4580705839965806
266.0,9.5,208,7.429,4.3983132023481915,4.324787340142039,3.5535311747600433
266.0,9.5,208,7.429,5.50572272832788,5.410096907298094,4.530640292604452
266.0,9.5,208,7.429,5.2124194018011405,5.126814437836378,4.337713552740443
266.0,9.5,208,7.429,4.058927579908129,3.9780903900283584,3.3777478867298703
266.0,9.5,208,7.429,5.229487888189269,5.112968415536107,4.307027243975494
266.0,9.5,208,7.429,4.345279889652502,4.257731017756678,3.6781221098012717
266.0,9.5,208,7.429,4.716777844191145,4.6448858370875685,3.844355368660853
266.0,9.5,208,7.429,5.732982974851909,5.63312625179297,4.704628876526259
266.0,9.5,208,7.429,4.374512503735991,4.29921918731741,3.6426578824686495
266.0,9.5,208,7.429,4.316586870416358,4.232260610781126,3.558308078088366
266.0,9.5,208,7.429,4.767367995444496,4.695411057847784,3.914693046584822
266.0,9.5,208,7.429,6.028178273087421,5.875975873697038,5.028822280985625
266.0,9.5,208,7.429,5.942798077758004,5.837687458277698,4.867872193593194
266.0,9.5,208,7.429,4.649853125185503,4.5922262422855225,3.864645714215357
266.0,9.5,208,7.429,5.64068732122567,5.536721292616395,4.732634057594542
266.0,9.5,208,7.429,3.85094912156503,3.7686559336172505,3.1758710740631586
266.0,9.5,208,7.429,4.564458458184601,4.484907225998994,3.7155752820928614
266.0,9.5,208,7.429,5.7600803794276185,5.636585168863498,4.772105958267119
266.0,9.5,208,7.429,4.5363335392826825,4.437914378562387,3.850208838022443
266.0,9.5,208,7.429,4.85293412830562,4.788664174769963,4.018422346537844
266.0,9.5,208,7.429,5.253806555660671,5.149399847502722,4.405135197645588
266.0,9.5,208,7.429,5.932108531394192,5.832209865635223,4.833786251767658
266.0,9.5,208,7.429,4.936539523537977,4.847768869634312,4.051888826204579
266.0,9.5,208,7.429,4.047292520687275,3.976113699873068,3.324283891348682
266.0,9.5,208,7.429,3.8947537986844036,3.80699920999724,3.2791789574467725
266.0,9.5,208,7.429,4.457248930070845,4.386722054075139,3.681104592390829
266.0,9.5,208,7.429,5.033390955691866,4.960213366648264,4.178301912108534
266.0,9.5,208,7.429,3.3348422536167397,3.264279993331141,2.7863668330209976
266.0,9.5,208,7.429,7.661449832747567,7.457615595274724,6.317907981492912
266.0,9.5,208,7.429,9.17068800514708,9.008846711666443,7.479471089908391
266.0,9.5,208,7.429,7.783729001547114,7.651940652467538,6.5469245646043746
266.0,9.5,208,7.429,8.89630366756205,8.740941159318504,7.378238960145922
266.0,9.5,208,7.429,8.59272447570084,8.416858249989188,7.017960940079143
266.0,9.5,208,7.429,6.119409915540167,6.034784786571252,4.973908963899999
266.0,9.5,208,7.429,9.202490771294398,9.051542806975824,7.513347405850282
266.0,9.5,208,7.429,8.708751858985133,8.5588886560723,7.262933506557801
266.0,9.5,208,7.429,7.756599472928511,7.628066264511674,6.311673306534431
266.0,9.5,208,7.429,7.034859192038396,6.877581447423329,5.871619513640938
266.0,9.5,208,7.429,7.721921471038906,7.546296035380347,6.219363325174093
266.0,9.5,208,7.429,8.549257396575253,8.340794285309443,7.0432537514841
266.0,9.5,208,7.429,8.976005853554874,8.795106517216446,7.300595671855154
266.0,9.5,208,7.429,8.077949204654352,7.9250191102114655,6.567758659973545
266.0,9.5,208,7.429,8.828930897974965,8.662819927796216,7.348196484771866
266.0,9.5,208,7.429,8.489550366144636,8.305872170955976,7.007105995310778
266.0,9.5,208,7.429,8.075969292713214,7.89581257349522,6.555050083857072
266.0,9.5,208,7.429,7.9076031330728425,7.741881750661067,6.574547485561297
266.0,9.5,208,7.429,8.003751348359506,7.820197858439646,6.66273150080833
266.0,9.5,208,7.429,8.11506501421495,7.93650918093272,6.925369017311225
266.0,9.5,208,7.429,7.115621411705112,6.96414678494574,6.041836278428976
266.0,9.5,208,7.429,6.875847858874166,6.781330670515654,5.730752949747534
266.0,9.5,208,7.429,7.41219230002382,7.284370892751463,6.114725507738598
266.0,9.5,208,7.429,8.551820827782509,8.381843057323582,7.1087950652329335
266.0,9.5,208,7.429,7.570049663959958,7.444494318609974,6.484277317345823
266.0,9.5,208,7.429,7.071235108418641,6.936910276896123,5.81761692053647
266.0,9.5,208,7.429,9.473282011385349,9.264737460416987,7.724838774528751
266.0,9.5,208,7.429,6.693958347551518,6.554307086924314,5.637591733679019
266.0,9.5,208,7.429,7.378930348965102,7.2556508320289,6.219342620636657
266.0,9.5,208,7.429,7.6136050657021554,7.48646254732918,6.3991360340029155
266.0,9.5,208,7.429,7.295109892985118,7.197467997814282,6.027446083007616
266.0,9.5,208,7.429,8.125610664303052,8.010878933911316,6.8255886372549375
266.0,9.5,208,7.429,8.110604637190185,7.947489993105281,6.6116131361491846
266.0,9.5,208,7.429,8.018554292995736,7.888826293450631,6.592443250969405
280.0,10.0,208,7.429,1.4984385497408048,1.4550027372034886,1.182978265160795
280.0,10.0,208,7.429,2.279540585967038,2.227291321603689,1.7850221550110739
280.0,10.0,208,7.429,1.6751391673259255,1.6349042556717217,1.3292569263428766
280.0,10.0,208,7.429,1.2569876578833425,1.2314123324805029,1.0027328152537889
280.0,10.0,208,7.429,2.049177959953141,2.0193023005019746,1.5612189743483218
280.0,10.0,208,7.429,0.22517448138928273,0.21963194586961224,0.17670477550276906
280.0,10.0,208,7.429,0.8396407156589245,0.8242963599700042,0.6573784878480431
280.0,10.0,208,7.429,0.7834269668774204,0.7712399344825994,0.6141180094363266
280.0,10.0,208,7.429,1.538985897603219,1.5109936405516318,1.1961328983238915
280.0,10.0,208,7.429,1.5569655451304643,1.5218190719806806,1.233864321881719
280.0,10.0,208,7.429,1.7132709774525456,1.6775300851822446,1.374310187348423
280.0,10.0,208,7.429,2.2836228640326435,2.2288266959030407,1.8331963008804095
280.0,10.0,208,7.429,2.5538988559897553,2.506932675650007,2.0167088936331767
280.0,10.0,208,7.429,2.1656770025793604,2.1082381907838164,1.7218175076871869
280.0,10.0,208,7.429,1.2994428790136436,1.2740787442880042,1.032704915345518
280.0,10.0,208,7.429,2.48141198664964,2.4329507960875,1.9545832043990932
280.0,10.0,208,7.429,1.757048918082585,1.729961921423838,1.3793098652470195
280.0,10.0,208,7.429,3.3600303242403626,3.292657224529586,2.6020942273109884
280.0,10.0,208,7.429,2.794124300567109,2.7385941643368645,2.2172094163092333
280.0,10.0,208,7.429,1.8004219910687032,1.7716263011886224,1.41954649688054
280.0,10.0,208,7.429,1.7726177489008184,1.7399688861531024,1.4064600183430795
280.0,10.0,208,7.429,0.9605984242740598,0.9409273301762451,0.7648524910286074
280.0,10.0,208,7.429,1.9962829356389846,1.9650373669933356,1.5655212354972077
280.0,10.0,208,7.429,0.7146560471372335,0.7006613184570142,0.5561728499404961
280.0,10.0,208,7.429,2.2854435644568847,2.2396069568484895,1.7794444033100398
280.0,10.0,208,7.429,0.13996952352859857,0.13700349782975768,0.11089316661623513
280.0,10.0,208,7.429,0.7770524763259953,0.7601794431475843,0.6115728881332962
280.0,10.0,208,7.429,3.746791562156421,3.68336709296,2.957211355991259
280.0,10.0,208,7.429,3.101676435094694,3.0398925455102694,2.5122557770347527
280.0,10.0,208,7.429,3.3268485137879704,3.2643409560361096,2.6190475837484835
280.0,10.0,208,7.429,0.17260024785765354,0.1694737318902903,0.13569409056692427
280.0,10.0,208,7.429,0.4502466235052151,0.44161811780679855,0.3613847555868771
280.0,10.0,208,7.429,0.5037086454352715,0.4939332075753878,0.39779236208646435
280.0,10.0,208,7.429,3.938073794256384,3.8854497065108866,3.089999401851255
280.0,10.0,208,7.429,4.42780951147841,4.34597858157897,3.446128916016312
280.0,10.0,208,7.429,4.688181253326136,4.605681981868004,3.7247064057724506
280.0,10.0,208,7.429,4.679743389858256,4.599852636264414,3.736589761851869
280.0,10.0,208,7.429,4.152393904222051,4.08992556624163,3.2901515199285942
280.0,10.0,208,7.429,4.3983132023481915,4.324787340142039,3.3602801186523146
280.0,10.0,208,7.429,5.50572272832788,5.410096907298094,4.307301323403756
280.0,10.0,208,7.429,5.2124194018011405,5.126814437836378,4.123135698919456
280.0,10.0,208,7.429,4.058927579908129,3.9780903900283584,3.206690118703258
280.0,10.0,208,7.429,5.229487888189269,5.112968415536107,4.085068197571922
280.0,10.0,208,7.429,4.345279889652502,4.257731017756678,3.49177651496009
280.0,10.0,208,7.429,4.716777844191145,4.6448858370875685,3.6427550640819932
280.0,10.0,208,7.429,5.732982974851909,5.63312625179297,4.4547508769246065
280.0,10.0,208,7.429,4.374512503735991,4.29921918731741,3.4658791796728856
280.0,10.0,208,7.429,4.316586870416358,4.232260610781126,3.379547155929957
280.0,10.0,208,7.429,4.767367995444496,4.695411057847784,3.707138764224334
280.0,10.0,208,7.429,6.028178273087421,5.875975873697038,4.787621727587384
280.0,10.0,208,7.429,5.942798077758004,5.837687458277698,4.617455977233873
280.0,10.0,208,7.429,4.649853125185503,4.5922262422855225,3.6692864347155707
280.0,10.0,208,7.429,5.64068732122567,5.536721292616395,4.49689000595645
280.0,10.0,208,7.429,3.85094912156503,3.7686559336172505,3.008196273070725
280.0,10.0,208,7.429,4.564458458184601,4.484907225998994,3.5288649267905123
280.0,10.0,208,7.429,5.7600803794276185,5.636585168863498,4.5321212620218665
280.0,10.0,208,7.429,4.5363335392826825,4.437914378562387,3.6656650948884257
280.0,10.0,208,7.429,4.85293412830562,4.788664174769963,3.8085015391410373
280.0,10.0,208,7.429,5.253806555660671,5.149399847502722,4.176198356034714
280.0,10.0,208,7.429,5.932108531394192,5.832209865635223,4.589038135886996
280.0,10.0,208,7.429,4.936539523537977,4.847768869634312,3.846955833320325
280.0,10.0,208,7.429,4.047292520687275,3.976113699873068,3.1502714859739327
280.0,10.0,208,7.429,3.8947537986844036,3.80699920999724,3.1168536437997716
280.0,10.0,208,7.429,4.457248930070845,4.386722054075139,3.5024563942503915
280.0,10.0,208,7.429,5.033390955691866,4.960213366648264,3.9702835266430547
280.0,10.0,208,7.429,3.3348422536167397,3.264279993331141,2.6414599553582923
280.0,10.0,208,7.429,7.661449832747567,7.457615595274724,5.983111718208236
280.0,10.0,208,7.429,9.17068800514708,9.008846711666443,7.1081303856375575
280.0,10.0,208,7.429,7.783729001547114,7.651940652467538,6.235464768238008
280.0,10.0,208,7.429,8.89630366756205,8.740941159318504,7.017675359938447
280.0,10.0,208,7.429,8.59272447570084,8.416858249989188,6.668479083494362
280.0,10.0,208,7.429,6.119409915540167,6.034784786571252,4.703733350956358
280.0,10.0,208,7.429,9.202490771294398,9.051542806975824,7.131074489598203
280.0,10.0,208,7.429,8.708751858985133,8.5588886560723,6.886239470566348
280.0,10.0,208,7.429,7.756599472928511,7.628066264511674,5.974467979260837
280.0,10.0,208,7.429,7.034859192038396,6.877581447423329,5.5760113814601
280.0,10.0,208,7.429,7.721921471038906,7.546296035380347,5.889462519027984
280.0,10.0,208,7.429,8.549257396575253,8.340794285309443,6.692536444106287
280.0,10.0,208,7.429,8.976005853554874,8.795106517216446,6.915463873661355
280.0,10.0,208,7.429,8.077949204654352,7.9250191102114655,6.2440193259574865
280.0,10.0,208,7.429,8.828930897974965,8.662819927796216,6.965328446724671
280.0,10.0,208,7.429,8.489550366144636,8.305872170955976,6.647251704720006
280.0,10.0,208,7.429,8.075969292713214,7.89581257349522,6.2153961466847445
280.0,10.0,208,7.429,7.9076031330728425,7.741881750661067,6.238309172941506
280.0,10.0,208,7.429,8.003751348359506,7.820197858439646,6.324827477980163
280.0,10.0,208,7.429,8.11506501421495,7.93650918093272,6.585151107863876
280.0,10.0,208,7.429,7.115621411705112,6.96414678494574,5.7400197517542795
280.0,10.0,208,7.429,6.875847858874166,6.781330670515654,5.454629117773554
280.0,10.0,208,7.429,7.41219230002382,7.284370892751463,5.809378707858964
280.0,10.0,208,7.429,8.551820827782509,8.381843057323582,6.7619920985630175
280.0,10.0,208,7.429,7.570049663959958,7.444494318609974,6.164146891676266
280.0,10.0,208,7.429,7.071235108418641,6.936910276896123,5.515479700949301
280.0,10.0,208,7.429,9.473282011385349,9.264737460416987,7.319904687409558
280.0,10.0,208,7.429,6.693958347551518,6.554307086924314,5.349755466878146
280.0,10.0,208,7.429,7.378930348965102,7.2556508320289,5.902241238569462
280.0,10.0,208,7.429,7.6136050657021554,7.48646254732918,6.091563179763602
280.0,10.0,208,7.429,7.295109892985118,7.197467997814282,5.711511597868131
280.0,10.0,208,7.429,8.125610664303052,8.010878933911316,6.469841514650159
280.0,10.0,208,7.429,8.110604637190185,7.947489993105281,6.279691210189598
280.0,10.0,208,7.429,8.018554292995736,7.888826293450631,6.254085418805917
294.0,10.5,208,7.429,1.4984385497408048,1.4550027372034886,1.1269569202300873
294.0,10.5,208,7.429,2.279540585967038,2.227291321603689,1.7009129162789236
294.0,10.5,208,7.429,1.6751391673259255,1.6349042556717217,1.2669651369925847
294.0,10.5,208,7.429,1.2569876578833425,1.2314123324805029,0.9566407253704905
294.0,10.5,208,7.429,2.049177959953141,2.0193023005019746,1.483314487327258
294.0,10.5,208,7.429,0.22517448138928273,0.21963194586961224,0.1680152150287359
294.0,10.5,208,7.429,0.8396407156589245,0.8242963599700042,0.6252704451651963
294.0,10.5,208,7.429,0.7834269668774204,0.7712399344825994,0.5850029426039297
294.0,10.5,208,7.429,1.538985897603219,1.5109936405516318,1.1363807069320804
294.0,10.5,208,7.429,1.5569655451304643,1.5218190719806806,1.1771834038350593
294.0,10.5,208,7.429,1.7132709774525456,1.6775300851822446,1.3093623407125534
294.0,10.5,208,7.429,2.2836228640326435,2.2288266959030407,1.743803333506359
294.0,10.5,208,7.429,2.5538988559897553,2.506932675650007,1.9221942738212792
294.0,10.5,208,7.429,2.1656770025793604,2.1082381907838164,1.6413502790319292
294.0,10.5,208,7.429,1.2994428790136436,1.2740787442880042,0.983191987005228
294.0,10.5,208,7.429,2.48141198664964,2.4329507960875,1.860524932080591
294.0,10.5,208,7.429,1.757048918082585,1.729961921423838,1.312193870166128
294.0,10.5,208,7.429,3.3600303242403626,3.292657224529586,2.4727649819584268
294.0,10.5,208,7.429,2.794124300567109,2.7385941643368645,2.1118617389677845
294.0,10.5,208,7.429,1.8004219910687032,1.7716263011886224,1.3495384209211507
294.0,10.5,208,7.429,1.7726177489008184,1.7399688861531024,1.3384684662581487
294.0,10.5,208,7.429,0.9605984242740598,0.9409273301762451,0.7286794169850564
294.0,10.5,208,7.429,1.9962829356389846,1.9650373669933356,1.4905714514269228
294.0,10.5,208,7.429,0.7146560471372335,0.7006613184570142,0.5292628354815117
294.0,10.5,208,7.429,2.2854435644568847,2.2396069568484895,1.6928631888295838
294.0,10.5,208,7.429,0.13996952352859857,0.13700349782975768,0.10554503804235264
294.0,10.5,208,7.429,0.7770524763259953,0.7601794431475843,0.5817567995867371
294.0,10.5,208,7.429,3.746791562156421,3.68336709296,2.8196596820796787
294.0,10.5,208,7.429,3.101676435094694,3.0398925455102694,2.392246824909913
294.0,10.5,208,7.429,3.3268485137879704,3.2643409560361096,2.4936476773967144
294.0,10.5,208,7.429,0.17260024785765354,0.1694737318902903,0.12949570820790746
294.0,10.5,208,7.429,0.4502466235052151,0.44161811780679855,0.3437526107733798
294.0,10.5,208,7.429,0.5037086454352715,0.4939332075753878,0.3786138096756374
294.0,10.5,208,7.429,3.938073794256384,3.8854497065108866,2.9485625940196822
294.0,10.5,208,7.429,4.42780951147841,4.34597858157897,3.2854929536759925
294.0,10.5,208,7.429,4.688181253326136,4.605681981868004,3.547299134305029
294.0,10.5,208,7.429,4.679743389858256,4.599852636264414,3.557834512980033
294.0,10.5,208,7.429,4.152393904222051,4.08992556624163,3.1393164352425575
294.0,10.5,208,7.429,4.3983132023481915,4.324787340142039,3.1886565584967443
294.0,10.5,208,7.429,5.50572272832788,5.410096907298094,4.107742077010853
294.0,10.5,208,7.429,5.2124194018011405,5.126814437836378,3.930834264411958
294.0,10.5,208,7.429,4.058927579908129,3.9780903900283584,3.052727868763058
294.0,10.5,208,7.429,5.229487888189269,5.112968415536107,3.886006717091874
294.0,10.5,208,7.429,4.345279889652502,4.257731017756678,3.325247349588904
294.0,10.5,208,7.429,4.716777844191145,4.6448858370875685,3.461719359488969
294.0,10.5,208,7.429,5.732982974851909,5.63312625179297,4.231449077072379
294.0,10.5,208,7.429,4.374512503735991,4.29921918731741,3.309196176472016
294.0,10.5,208,7.429,4.316586870416358,4.232260610781126,3.2171985748738927
294.0,10.5,208,7.429,4.767367995444496,4.695411057847784,3.5209598799799355
294.0,10.5,208,7.429,6.028178273087421,5.875975873697038,4.572563282590206
294.0,10.5,208,7.429,5.942798077758004,5.837687458277698,4.393819849363805
294.0,10.5,208,7.429,4.649853125185503,4.5922262422855225,3.4929994738322394
294.0,10.5,208,7.429,5.64068732122567,5.536721292616395,4.285713961488169
294.0,10.5,208,7.429,3.85094912156503,3.7686559336172505,2.8574719759438882
294.0,10.5,208,7.429,4.564458458184601,4.484907225998994,3.362016059901876
294.0,10.5,208,7.429,5.7600803794276185,5.636585168863498,4.315474341221472
294.0,10.5,208,7.429,4.5363335392826825,4.437914378562387,3.5002418941350295
294.0,10.5,208,7.429,4.85293412830562,4.788664174769963,3.6210975145053492
294.0,10.5,208,7.429,5.253806555660671,5.149399847502722,3.9712052857120526
294.0,10.5,208,7.429,5.932108531394192,5.832209865635223,4.36986912453498
294.0,10.5,208,7.429,4.936539523537977,4.847768869634312,3.6631629501091925
294.0,10.5,208,7.429,4.047292520687275,3.976113699873068,2.9949693517766884
294.0,10.5,208,7.429,3.8947537986844036,3.80699920999724,2.9716637715590566
294.0,10.5,208,7.429,4.457248930070845,4.386722054075139,3.3420741145649733
294.0,10.5,208,7.429,5.033390955691866,4.960213366648264,3.784385965957411
294.0,10.5,208,7.429,3.3348422536167397,3.264279993331141,2.511426767011921
294.0,10.5,208,7.429,7.661449832747567,7.457615595274724,5.683534723565652
294.0,10.5,208,7.429,9.17068800514708,9.008846711666443,6.771927587233075
294.0,10.5,208,7.429,7.783729001547114,7.651940652467538,5.957715808017736
294.0,10.5,208,7.429,8.89630366756205,8.740941159318504,6.690576427910951
294.0,10.5,208,7.429,8.59272447570084,8.416858249989188,6.356249397717564
294.0,10.5,208,7.429,6.119409915540167,6.034784786571252,4.460795129588755
294.0,10.5,208,7.429,9.202490771294398,9.051542806975824,6.787188817826714
294.0,10.5,208,7.429,8.708751858985133,8.5588886560723,6.548086920255658
294.0,10.5,208,7.429,7.756599472928511,7.628066264511674,5.6703492957715085
294.0,10.5,208,7.429,7.034859192038396,6.877581447423329,5.311723585172819
294.0,10.5,208,7.429,7.721921471038906,7.546296035380347,5.5952906008094425
294.0,10.5,208,7.429,8.549257396575253,8.340794285309443,6.374422307001937
294.0,10.5,208,7.429,8.976005853554874,8.795106517216446,6.566493379187535
294.0,10.5,208,7.429,8.077949204654352,7.9250191102114655,5.953935025819242
294.0,10.5,208,7.429,8.828930897974965,8.662819927796216,6.617474754811725
294.0,10.5,208,7.429,8.489550366144636,8.305872170955976,6.324699016755674
294.0,10.5,208,7.429,8.075969292713214,7.89581257349522,5.911819971926153
294.0,10.5,208,7.429,7.9076031330728425,7.741881750661067,5.933762609537115
294.0,10.5,208,7.429,8.003751348359506,7.820197858439646,6.022954868237787
294.0,10.5,208,7.429,8.11506501421495,7.93650918093272,6.281646898645429
294.0,10.5,208,7.429,7.115621411705112,6.96414678494574,5.467522540628639
294.0,10.5,208,7.429,6.875847858874166,6.781330670515654,5.2069563184390875
294.0,10.5,208,7.429,7.41219230002382,7.284370892751463,5.540021617904718
294.0,10.5,208,7.429,8.551820827782509,8.381843057323582,6.4489830274325435
294.0,10.5,208,7.429,7.570049663959958,7.444494318609974,5.880322869621548
294.0,10.5,208,7.429,7.071235108418641,6.936910276896123,5.2424762153801545
294.0,10.5,208,7.429,9.473282011385349,9.264737460416987,6.9573219823791375
294.0,10.5,208,7.429,6.693958347551518,6.554307086924314,5.089350526097548
294.0,10.5,208,7.429,7.378930348965102,7.2556508320289,5.616222933777548
294.0,10.5,208,7.429,7.6136050657021554,7.48646254732918,5.811694290978097
294.0,10.5,208,7.429,7.295109892985118,7.197467997814282,5.4281069737275205
294.0,10.5,208,7.429,8.125610664303052,8.010878933911316,6.147108391970084
294.0,10.5,208,7.429,8.110604637190185,7.947489993105281,5.982803399772482
294.0,10.5,208,7.429,8.018554292995736,7.888826293450631,5.952937055042641
308.0,11.0,208,7.429,1.4984385497408048,1.4550027372034886,1.0768728361514208
308.0,11.0,208,7.429,2.279540585967038,2.227291321603689,1.625138711301854
308.0,11.0,208,7.429,1.6751391673259255,1.6349042556717217,1.2107851576680553
308.0,11.0,208,7.429,1.2569876578833425,1.2314123324805029,0.9157321991947607
308.0,11.0,208,7.429,2.049177959953141,2.0193023005019746,1.4135242792890013
308.0,11.0,208,7.429,0.22517448138928273,0.21963194586961224,0.16014308759068244
308.0,11.0,208,7.429,0.8396407156589245,0.8242963599700042,0.5962235751630769
308.0,11.0,208,7.429,0.7834269668774204,0.7712399344825994,0.5588940490330206
308.0,11.0,208,7.429,1.538985897603219,1.5109936405516318,1.0822466347385853
