True_K_S,True_K_S_Ratio,Input_K_S,Input_K_S_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
7227.57,0.3,18709,0.483,1.9962829356389846,1.9650373669933356,2.0962616147876183
7227.57,0.3,18709,0.483,0.7146560471372335,0.7006613184570142,0.7377026516452069
7227.57,0.3,18709,0.483,2.2854435644568847,2.2396069568484895,2.3477726184469416
7227.57,0.3,18709,0.483,0.13996952352859857,0.13700349782975768,0.14920646668764795
7227.57,0.3,18709,0.483,0.7770524763259953,0.7601794431475843,0.8010946753129269
7227.57,0.3,18709,0.483,3.746791562156421,3.68336709296,3.9456174746867276
7227.57,0.3,18709,0.483,3.101676435094694,3.0398925455102694,3.3372168738024253
7227.57,0.3,18709,0.483,3.3268485137879704,3.2643409560361096,3.47308050735635
7227.57,0.3,18709,0.483,0.17260024785765354,0.1694737318902903,0.18334725315898717
7227.57,0.3,18709,0.483,0.4502466235052151,0.44161811780679855,0.4860416726751957
7227.57,0.3,18709,0.483,0.5037086454352715,0.4939332075753878,0.5368058722781989
7227.57,0.3,18709,0.483,3.938073794256384,3.8854497065108866,4.0489575741197195
7227.57,0.3,18709,0.483,4.42780951147841,4.34597858157897,4.514917828627467
7227.57,0.3,18709,0.483,4.688181253326136,4.605681981868004,4.921014478264092
7227.57,0.3,18709,0.483,4.679743389858256,4.599852636264414,5.085468169384226
7227.57,0.3,18709,0.483,4.152393904222051,4.08992556624163,4.278967446914757
7227.57,0.3,18709,0.483,4.3983132023481915,4.324787340142039,4.510814514216897
7227.57,0.3,18709,0.483,5.50572272832788,5.410096907298094,5.736944102607988
7227.57,0.3,18709,0.483,5.2124194018011405,5.126814437836378,5.457119374109947
7227.57,0.3,18709,0.483,4.058927579908129,3.9780903900283584,4.2598988690829485
7227.57,0.3,18709,0.483,5.229487888189269,5.112968415536107,5.413285194022308
7227.57,0.3,18709,0.483,4.345279889652502,4.257731017756678,4.713830684931418
7227.57,0.3,18709,0.483,4.716777844191145,4.6448858370875685,4.906685534922472
7227.57,0.3,18709,0.483,5.732982974851909,5.63312625179297,5.993696927640628
7227.57,0.3,18709,0.483,4.374512503735991,4.29921918731741,4.607816990919841
7227.57,0.3,18709,0.483,4.316586870416358,4.232260610781126,4.499219813565028
