dx,id,iri,max,mean,min,range,var,vel
0.3472222222222222,C_5_26.0_0.1_75.csv,9.17262142510064,3.5278236177997164,0.003443059206430689,-3.143745986500372,6.671569604300089,1.7964600154431722,26.0
0.04,C_1_8.0_0.5_200.csv,9.133530109868868,1.4792862670869205,0.004293385575507142,-1.5863262569972632,3.065612524084184,0.1981236470153676,8.0
0.1600638977635783,B_1_32.0_0.30000000000000004_200.csv,5.012400221294822,2.506905962740718,0.011797587552174756,-2.1509523094427654,4.657858272183484,0.7444521387858883,32.0
0.1150747986191024,A_2_23.0_0.4_200.csv,1.992066099218471,2.208502082384866,0.007334171891774741,-1.59109485369912,3.7995969360839856,0.12231997421982137,23.0
0.16583747927031509,B_8_29.0_0.1_175.csv,4.368876911513608,1.7271590398864212,0.014287985510231211,-2.4448176369839056,4.171976676870327,0.48221150645118266,29.0
0.26666666666666666,A_2_20.0_0.1_75.csv,1.993885908514568,1.994730144196819,0.0054505194059372795,-1.3589029839538682,3.3536331281506873,0.10108647873816073,20.0
0.08505942275042447,A_9_17.0_0.30000000000000004_200.csv,2.1062185338544137,0.9045169498641622,0.0023638158162790925,-1.2633818784501103,2.1678988283142724,0.06380875986864923,17.0
0.11504018369690015,C_8_23.0_0.30000000000000004_200.csv,8.328917389694894,2.8800750642307364,0.021689071207493082,-3.6004943410057746,6.480569405236511,1.3754896690377065,23.0
0.06402048655569782,A_5_8.0_0.2_125.csv,2.312336131818161,0.4587533673952282,-0.0002327928203690051,-0.4127902746132362,0.8715436420084643,0.020234602166139704,8.0
0.10672358591248668,A_1_8.0_0.5_75.csv,2.283382527467217,0.3627088780990471,0.001253313085191241,-0.3781909356067409,0.7408998137057881,0.012464568016559282,8.0
0.03333333333333333,C_2_5.0_0.4_150.csv,7.968264396873884,8.630067063503473,0.0019025210663752119,-4.998509103402876,13.628576166906349,0.17646914843321596,5.0
0.26666666666666666,B_7_20.0_0.2_75.csv,5.299942020572137,3.7290505223677837,0.008441635426804978,-3.1027783931948743,6.831828915562658,0.5839416591206658,20.0
0.16,A_0_32.0_0.2_200.csv,2.672496319431335,1.9717499217558727,0.0035177564235380344,-1.0904742695019212,3.062224191257794,0.20579117147783305,32.0
0.08,C_9_8.0_0.5_100.csv,8.078326485680469,2.790151479133696,0.0033821974921931113,-4.931438418488789,7.7215898976224855,0.21034730728287082,8.0
0.0700280112044818,B_3_14.0_0.1_200.csv,4.935161726282821,1.6190094088484146,-0.0007496360170923347,-1.7804039138230754,3.39941332267149,0.2932874383254585,14.0
0.04,A_2_8.0_0.2_200.csv,2.042916324937709,2.1492640648050347,0.0012052440301641618,-1.2825288141476625,3.431792878952697,0.030354272402296482,8.0
0.10672358591248668,A_7_8.0_0.1_75.csv,2.551919687582421,1.9760992336259542,0.0009610852779919864,-1.471116808251912,3.447216041877866,0.04856562732996295,8.0
0.2320185614849188,B_4_29.0_0.4_125.csv,4.0754786758225015,2.1204427992241945,-0.013646987074431186,-1.6670165999011268,3.7874593991253214,0.44236675191073077,29.0
