True_M_U,True_M_S_M_U_Ratio,Input_M_U,Input_M_S_M_U_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
59.429,3.5,28,7.429,1.9962829356389846,1.9652717907704453,2.643541701995788
59.429,3.5,28,7.429,0.7146560471372335,0.700703715889923,0.9504963175602668
59.429,3.5,28,7.429,2.2854435644568847,2.2394974397866054,3.070687125621159
59.429,3.5,28,7.429,0.13996952352859857,0.13700528096827178,0.18343817290288028
59.429,3.5,28,7.429,0.7770524763259953,0.7602900834941724,1.0061350872113488
59.429,3.5,28,7.429,3.746791562156421,3.683626635192792,5.051568867590205
59.429,3.5,28,7.429,3.101676435094694,3.0396504187403486,3.998343460206602
59.429,3.5,28,7.429,3.3268485137879704,3.2641744072882344,4.340761412918848
59.429,3.5,28,7.429,0.17260024785765354,0.16947503569055358,0.23690959622976523
59.429,3.5,28,7.429,0.4502466235052151,0.4416124612533724,0.6005979597102307
59.429,3.5,28,7.429,0.5037086454352715,0.49394393633413647,0.683268595988949
59.429,3.5,28,7.429,3.938073794256384,3.8852510992783023,5.3667658173493065
59.429,3.5,28,7.429,4.42780951147841,4.345358312489604,5.854093688447965
59.429,3.5,28,7.429,4.688181253326136,4.605947147673976,6.085467372108006
59.429,3.5,28,7.429,4.679743389858256,4.599136804364471,6.346552865728752
59.429,3.5,28,7.429,4.152393904222051,4.090221897661525,5.43545628259852
59.429,3.5,28,7.429,4.3983132023481915,4.324935114113417,5.815450091808694
59.429,3.5,28,7.429,5.50572272832788,5.410099129674725,7.381123699091462
59.429,3.5,28,7.429,5.2124194018011405,5.126726870125369,6.990197698727421
59.429,3.5,28,7.429,4.058927579908129,3.9775856516666317,5.380008231174057
59.429,3.5,28,7.429,5.229487888189269,5.113011515332458,7.075982128280058
59.429,3.5,28,7.429,4.345279889652502,4.257565998509981,5.779300840239673
59.429,3.5,28,7.429,4.716777844191145,4.644517935718598,6.214915110969182
59.429,3.5,28,7.429,5.732982974851909,5.633192482747276,7.696923264805525
59.429,3.5,28,7.429,4.374512503735991,4.299496762038216,5.744758191088869
59.429,3.5,28,7.429,4.316586870416358,4.230592846622747,5.6759737586440675
59.429,3.5,28,7.429,4.767367995444496,4.6952309735408715,6.420153585132526
59.429,3.5,28,7.429,6.028178273087421,5.876346588571987,8.102271537277888
59.429,3.5,28,7.429,5.942798077758004,5.8376112616153035,7.917846935906045
59.429,3.5,28,7.429,4.649853125185503,4.591733423271698,6.1588843032488905
59.429,3.5,28,7.429,5.64068732122567,5.538238126301387,7.448606691093995
59.429,3.5,28,7.429,3.85094912156503,3.7686779647679827,4.868058401678433
59.429,3.5,28,7.429,4.564458458184601,4.484769283323523,6.225483041197594
59.429,3.5,28,7.429,5.7600803794276185,5.636534243266479,7.620925620278676
59.429,3.5,28,7.429,4.5363335392826825,4.437764387620612,5.96579112308661
59.429,3.5,28,7.429,4.85293412830562,4.78875568122085,6.1684107234820456
59.429,3.5,28,7.429,5.253806555660671,5.149056444252005,6.9780127957057605
59.429,3.5,28,7.429,5.932108531394192,5.831792007293517,8.252484192120397
59.429,3.5,28,7.429,4.936539523537977,4.847633146987517,6.802552300953087
59.429,3.5,28,7.429,4.047292520687275,3.9761165232481317,5.43001838881898
59.429,3.5,28,7.429,3.8947537986844036,3.8070886243233675,5.092204237266351
59.429,3.5,28,7.429,4.457248930070845,4.386729599126238,5.946376675117887
59.429,3.5,28,7.429,5.033390955691866,4.959736041848303,6.574963092838541
59.429,3.5,28,7.429,3.3348422536167397,3.2645738876054464,4.302926859450801
59.429,3.5,28,7.429,7.661449832747567,7.456931872645597,9.96197817583236
59.429,3.5,28,7.429,9.17068800514708,9.009733591191615,12.343154497254067
59.429,3.5,28,7.429,7.783729001547114,7.652870580530572,9.983910252353724
59.429,3.5,28,7.429,8.89630366756205,8.740964439740925,11.57353029062732
59.429,3.5,28,7.429,8.59272447570084,8.416703992314677,11.86528344401036
59.429,3.5,28,7.429,6.119409915540167,6.035372015671034,8.308774561082723
59.429,3.5,28,7.429,9.202490771294398,9.053139998787774,12.84265991293872
59.429,3.5,28,7.429,8.708751858985133,8.559142453376829,11.655506406316029
59.429,3.5,28,7.429,7.756599472928511,7.627659654728857,10.758707172520856
59.429,3.5,28,7.429,7.034859192038396,6.877633333089351,8.86897454362719
59.429,3.5,28,7.429,7.721921471038906,7.545930092375941,10.564572627928015
59.429,3.5,28,7.429,8.549257396575253,8.341512314236793,11.235906957247067
59.429,3.5,28,7.429,8.976005853554874,8.794928991941529,11.333857170611553
59.429,3.5,28,7.429,8.077949204654352,7.923659840533216,11.110229391277016
59.429,3.5,28,7.429,8.828930897974965,8.66371914226252,11.720214962500718
59.429,3.5,28,7.429,8.489550366144636,8.305141943054897,11.197393843456927
59.429,3.5,28,7.429,8.075969292713214,7.894955147428341,11.098443172513138
59.429,3.5,28,7.429,7.9076031330728425,7.741885549923215,10.314399608392485
59.429,3.5,28,7.429,8.003751348359506,7.820415145584489,10.378823685156917
59.429,3.5,28,7.429,8.11506501421495,7.938151257975872,10.62371821172291
59.429,3.5,28,7.429,7.115621411705112,6.964349507965211,9.422624771586756
59.429,3.5,28,7.429,6.875847858874166,6.781341488437277,9.161344641164117
59.429,3.5,28,7.429,7.41219230002382,7.2819367951954215,9.544896057015494
59.429,3.5,28,7.429,8.551820827782509,8.381228652950636,11.437147845162743
59.429,3.5,28,7.429,7.570049663959958,7.444766616443905,9.773794962760514
59.429,3.5,28,7.429,7.071235108418641,6.9363730563384545,9.369081185787529
59.429,3.5,28,7.429,9.473282011385349,9.264497655134043,12.630245554880112
59.429,3.5,28,7.429,6.693958347551518,6.554359221953507,8.804539793579647
59.429,3.5,28,7.429,7.378930348965102,7.255881931623655,9.322368562357376
59.429,3.5,28,7.429,7.6136050657021554,7.486395182364716,10.268487021586715
59.429,3.5,28,7.429,7.295109892985118,7.197715690374356,9.823796894486218
59.429,3.5,28,7.429,8.125610664303052,8.011181200499085,11.192582473899103
59.429,3.5,28,7.429,8.110604637190185,7.944716129611949,10.324920864289597
59.429,3.5,28,7.429,8.018554292995736,7.886599472946375,10.400641449961658
52.0,4.0,28,7.429,1.4984385497408048,1.4550860899993514,1.91372578655023
52.0,4.0,28,7.429,2.279540585967038,2.227282457103679,2.9001547187170273
52.0,4.0,28,7.429,1.6751391673259255,1.6349122995744498,2.242113388815774
52.0,4.0,28,7.429,1.2569876578833425,1.231482171663769,1.5891252348986276
52.0,4.0,28,7.429,2.049177959953141,2.0194264534509276,2.6392210984869964
52.0,4.0,28,7.429,0.22517448138928273,0.2196093775188329,0.2906107000274815
52.0,4.0,28,7.429,0.8396407156589245,0.8242799696721378,1.0971627843105343
52.0,4.0,28,7.429,0.7834269668774204,0.7712877948925868,1.0015914791737497
52.0,4.0,28,7.429,1.538985897603219,1.5111958712176081,1.9696724525044773
52.0,4.0,28,7.429,1.5569655451304643,1.5219573205560022,2.0377740154697865
52.0,4.0,28,7.429,1.7132709774525456,1.677542118536771,2.1842801263964806
52.0,4.0,28,7.429,2.2836228640326435,2.2288062522155005,2.893049800747615
52.0,4.0,28,7.429,2.5538988559897553,2.5068314630186217,3.180243302732764
52.0,4.0,28,7.429,2.1656770025793604,2.108038634550357,2.845975318612306
52.0,4.0,28,7.429,1.2994428790136436,1.2740641911483308,1.6422025720958908
52.0,4.0,28,7.429,2.48141198664964,2.4330043567268564,3.1626909924036215
52.0,4.0,28,7.429,1.757048918082585,1.7301469241196425,2.2399760126862827
52.0,4.0,28,7.429,3.3600303242403626,3.292598510100461,4.208579709497356
52.0,4.0,28,7.429,2.794124300567109,2.738657767681549,3.5586816388030544
52.0,4.0,28,7.429,1.8004219910687032,1.7715979901089784,2.295544489678497
52.0,4.0,28,7.429,1.7726177489008184,1.7400301471619128,2.2649875385390716
52.0,4.0,28,7.429,0.9605984242740598,0.9410121519026675,1.2048256708634102
52.0,4.0,28,7.429,1.9962829356389846,1.9652717907704453,2.52787057933868
52.0,4.0,28,7.429,0.7146560471372335,0.700703715889923,0.9090962036125443
52.0,4.0,28,7.429,2.2854435644568847,2.2394974397866054,2.9610312867499315
52.0,4.0,28,7.429,0.13996952352859857,0.13700528096827178,0.17752549030517734
52.0,4.0,28,7.429,0.7770524763259953,0.7602900834941724,0.9601941228315296
52.0,4.0,28,7.429,3.746791562156421,3.683626635192792,4.835367877726178
52.0,4.0,28,7.429,3.101676435094694,3.0396504187403486,3.872527497364471
52.0,4.0,28,7.429,3.3268485137879704,3.2641744072882344,4.183579351743326
52.0,4.0,28,7.429,0.17260024785765354,0.16947503569055358,0.22460492017035416
52.0,4.0,28,7.429,0.4502466235052151,0.4416124612533724,0.5813177006844991
52.0,4.0,28,7.429,0.5037086454352715,0.49394393633413647,0.6528543884839989
52.0,4.0,28,7.429,3.938073794256384,3.8852510992783023,5.08757624523934
52.0,4.0,28,7.429,4.42780951147841,4.345358312489604,5.604983828910695
52.0,4.0,28,7.429,4.688181253326136,4.605947147673976,5.867832841376978
52.0,4.0,28,7.429,4.679743389858256,4.599136804364471,6.1384616596563655
52.0,4.0,28,7.429,4.152393904222051,4.090221897661525,5.194931784819038
52.0,4.0,28,7.429,4.3983132023481915,4.324935114113417,5.555132216592681
52.0,4.0,28,7.429,5.50572272832788,5.410099129674725,7.021628941524274
52.0,4.0,28,7.429,5.2124194018011405,5.126726870125369,6.774120557193145
52.0,4.0,28,7.429,4.058927579908129,3.9775856516666317,5.161382044815438
52.0,4.0,28,7.429,5.229487888189269,5.113011515332458,6.717028476505212
52.0,4.0,28,7.429,4.345279889652502,4.257565998509981,5.5930412139835335
52.0,4.0,28,7.429,4.716777844191145,4.644517935718598,5.968549837693137
52.0,4.0,28,7.429,5.732982974851909,5.633192482747276,7.400799607351506
52.0,4.0,28,7.429,4.374512503735991,4.299496762038216,5.5492471528389355
52.0,4.0,28,7.429,4.316586870416358,4.230592846622747,5.476154345405601
52.0,4.0,28,7.429,4.767367995444496,4.6952309735408715,6.1708460586263
52.0,4.0,28,7.429,6.028178273087421,5.876346588571987,7.729996128458909
52.0,4.0,28,7.429,5.942798077758004,5.8376112616153035,7.59741627810777
52.0,4.0,28,7.429,4.649853125185503,4.591733423271698,5.968896568842725
52.0,4.0,28,7.429,5.64068732122567,5.538238126301387,7.23451978896518
52.0,4.0,28,7.429,3.85094912156503,3.7686779647679827,4.732713986314852
52.0,4.0,28,7.429,4.564458458184601,4.484769283323523,5.912091213466761
52.0,4.0,28,7.429,5.7600803794276185,5.636534243266479,7.325647120927927
52.0,4.0,28,7.429,4.5363335392826825,4.437764387620612,5.770093736814202
52.0,4.0,28,7.429,4.85293412830562,4.78875568122085,6.034551691686718
52.0,4.0,28,7.429,5.253806555660671,5.149056444252005,6.722691598792208
52.0,4.0,28,7.429,5.932108531394192,5.831792007293517,7.874736808275276
52.0,4.0,28,7.429,4.936539523537977,4.847633146987517,6.459704684105596
52.0,4.0,28,7.429,4.047292520687275,3.9761165232481317,5.182876579909145
52.0,4.0,28,7.429,3.8947537986844036,3.8070886243233675,4.9613660909390935
52.0,4.0,28,7.429,4.457248930070845,4.386729599126238,5.735612011733675
52.0,4.0,28,7.429,5.033390955691866,4.959736041848303,6.365165533402258
52.0,4.0,28,7.429,3.3348422536167397,3.2645738876054464,4.204964175085393
52.0,4.0,28,7.429,7.661449832747567,7.456931872645597,9.75598453060608
52.0,4.0,28,7.429,9.17068800514708,9.009733591191615,11.703808916638838
52.0,4.0,28,7.429,7.783729001547114,7.652870580530572,9.635374809031894
52.0,4.0,28,7.429,8.89630366756205,8.740964439740925,11.079540685736122
52.0,4.0,28,7.429,8.59272447570084,8.416703992314677,11.2793837625839
52.0,4.0,28,7.429,6.119409915540167,6.035372015671034,7.920813014936807
52.0,4.0,28,7.429,9.202490771294398,9.053139998787774,12.171882195709232
52.0,4.0,28,7.429,8.708751858985133,8.559142453376829,11.262638951793392
52.0,4.0,28,7.429,7.756599472928511,7.627659654728857,10.241242779316304
52.0,4.0,28,7.429,7.034859192038396,6.877633333089351,8.674040055795261
52.0,4.0,28,7.429,7.721921471038906,7.545930092375941,9.979605025871367
52.0,4.0,28,7.429,8.549257396575253,8.341512314236793,10.916295613455341
52.0,4.0,28,7.429,8.976005853554874,8.794928991941529,10.94540881898106
52.0,4.0,28,7.429,8.077949204654352,7.923659840533216,10.507593432641594
52.0,4.0,28,7.429,8.828930897974965,8.66371914226252,11.284486709906833
52.0,4.0,28,7.429,8.489550366144636,8.305141943054897,10.68550177343721
52.0,4.0,28,7.429,8.075969292713214,7.894955147428341,10.544446173899171
52.0,4.0,28,7.429,7.9076031330728425,7.741885549923215,9.931613364985582
52.0,4.0,28,7.429,8.003751348359506,7.820415145584489,9.967787711943865
52.0,4.0,28,7.429,8.11506501421495,7.938151257975872,10.242719551181258
52.0,4.0,28,7.429,7.115621411705112,6.964349507965211,9.056172037540637
52.0,4.0,28,7.429,6.875847858874166,6.781341488437277,8.746102641917867
52.0,4.0,28,7.429,7.41219230002382,7.2819367951954215,9.178735677927214
52.0,4.0,28,7.429,8.551820827782509,8.381228652950636,10.926330521599123
52.0,4.0,28,7.429,7.570049663959958,7.444766616443905,9.677247688683188
52.0,4.0,28,7.429,7.071235108418641,6.9363730563384545,9.032132760650798
52.0,4.0,28,7.429,9.473282011385349,9.264497655134043,12.176845989054135
52.0,4.0,28,7.429,6.693958347551518,6.554359221953507,8.54763429977026
52.0,4.0,28,7.429,7.378930348965102,7.255881931623655,9.102408216116658
52.0,4.0,28,7.429,7.6136050657021554,7.486395182364716,9.863900684823221
52.0,4.0,28,7.429,7.295109892985118,7.197715690374356,9.497286017236771
52.0,4.0,28,7.429,8.125610664303052,8.011181200499085,10.770004484311134
52.0,4.0,28,7.429,8.110604637190185,7.944716129611949,9.88754653492131
52.0,4.0,28,7.429,8.018554292995736,7.886599472946375,10.105147391425225
46.222,4.5,28,7.429,1.4984385497408048,1.4550860899993514,1.8416253458625707
46.222,4.5,28,7.429,2.279540585967038,2.227282457103679,2.8023334075002175
46.222,4.5,28,7.429,1.6751391673259255,1.6349122995744498,2.152782800945951
46.222,4.5,28,7.429,1.2569876578833425,1.231482171663769,1.541158943169091
46.222,4.5,28,7.429,2.049177959953141,2.0194264534509276,2.5144264546458515
46.222,4.5,28,7.429,0.22517448138928273,0.2196093775188329,0.2811922185925231
46.222,4.5,28,7.429,0.8396407156589245,0.8242799696721378,1.0517309624878013
46.222,4.5,28,7.429,0.7834269668774204,0.7712877948925868,0.962422162668027
46.222,4.5,28,7.429,1.538985897603219,1.5111958712176081,1.8959513793585687
46.222,4.5,28,7.429,1.5569655451304643,1.5219573205560022,1.9470962068890947
46.222,4.5,28,7.429,1.7132709774525456,1.677542118536771,2.1257962328519526
46.222,4.5,28,7.429,2.2836228640326435,2.2288062522155005,2.826018918235538
46.222,4.5,28,7.429,2.5538988559897553,2.5068314630186217,3.074673562466338
46.222,4.5,28,7.429,2.1656770025793604,2.108038634550357,2.7384076527440113
46.222,4.5,28,7.429,1.2994428790136436,1.2740641911483308,1.5941144934273794
46.222,4.5,28,7.429,2.48141198664964,2.4330043567268564,3.0586466177601346
46.222,4.5,28,7.429,1.757048918082585,1.7301469241196425,2.167328950902995
46.222,4.5,28,7.429,3.3600303242403626,3.292598510100461,4.100149764748617
46.222,4.5,28,7.429,2.794124300567109,2.738657767681549,3.437391688225759
46.222,4.5,28,7.429,1.8004219910687032,1.7715979901089784,2.2174285480181593
46.222,4.5,28,7.429,1.7726177489008184,1.7400301471619128,2.191736829709416
46.222,4.5,28,7.429,0.9605984242740598,0.9410121519026675,1.1705035168023121
46.222,4.5,28,7.429,1.9962829356389846,1.9652717907704453,2.430222791276147
46.222,4.5,28,7.429,0.7146560471372335,0.700703715889923,0.874085973809103
46.222,4.5,28,7.429,2.2854435644568847,2.2394974397866054,2.837867461596238
46.222,4.5,28,7.429,0.13996952352859857,0.13700528096827178,0.17206928233224467
46.222,4.5,28,7.429,0.7770524763259953,0.7602900834941724,0.9268230374220361
46.222,4.5,28,7.429,3.746791562156421,3.683626635192792,4.648490493207286
46.222,4.5,28,7.429,3.101676435094694,3.0396504187403486,3.7811480022449877
46.222,4.5,28,7.429,3.3268485137879704,3.2641744072882344,4.052010018752061
46.222,4.5,28,7.429,0.17260024785765354,0.16947503569055358,0.21438502298636516
46.222,4.5,28,7.429,0.4502466235052151,0.4416124612533724,0.5621799664032108
46.222,4.5,28,7.429,0.5037086454352715,0.49394393633413647,0.6271641756971766
46.222,4.5,28,7.429,3.938073794256384,3.8852510992783023,4.854250683401012
46.222,4.5,28,7.429,4.42780951147841,4.345358312489604,5.398135073619245
46.222,4.5,28,7.429,4.688181253326136,4.605947147673976,5.673457151413541
46.222,4.5,28,7.429,4.679743389858256,4.599136804364471,5.932107158363061
46.222,4.5,28,7.429,4.152393904222051,4.090221897661525,5.00308375498404
46.222,4.5,28,7.429,4.3983132023481915,4.324935114113417,5.349225709231268
46.222,4.5,28,7.429,5.50572272832788,5.410099129674725,6.71209322039367
46.222,4.5,28,7.429,5.2124194018011405,5.126726870125369,6.533051999501311
46.222,4.5,28,7.429,4.058927579908129,3.9775856516666317,4.981005718777926
46.222,4.5,28,7.429,5.229487888189269,5.113011515332458,6.432284014299046
46.222,4.5,28,7.429,4.345279889652502,4.257565998509981,5.429767785294586
46.222,4.5,28,7.429,4.716777844191145,4.644517935718598,5.761841413328748
46.222,4.5,28,7.429,5.732982974851909,5.633192482747276,7.119369346789321
46.222,4.5,28,7.429,4.374512503735991,4.299496762038216,5.35973862307599
46.222,4.5,28,7.429,4.316586870416358,4.230592846622747,5.315578115896651
46.222,4.5,28,7.429,4.767367995444496,4.6952309735408715,5.932247763779338
46.222,4.5,28,7.429,6.028178273087421,5.876346588571987,7.437556779394019
46.222,4.5,28,7.429,5.942798077758004,5.8376112616153035,7.329062717100024
46.222,4.5,28,7.429,4.649853125185503,4.591733423271698,5.7630385518572975
46.222,4.5,28,7.429,5.64068732122567,5.538238126301387,6.996951071289002
