True_K_S,True_K_S_Ratio,Input_K_S,Input_K_S_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
51396.051,0.8,18709,0.483,7.721921471038906,7.545930092375941,11.415529111231631
51396.051,0.8,18709,0.483,8.549257396575253,8.341512314236793,12.246375904927133
51396.051,0.8,18709,0.483,8.976005853554874,8.794928991941529,12.538005242086903
51396.051,0.8,18709,0.483,8.077949204654352,7.923659840533216,11.950441917572512
51396.051,0.8,18709,0.483,8.828930897974965,8.66371914226252,12.395234719151063
51396.051,0.8,18709,0.483,8.489550366144636,8.305141943054897,11.615580139525939
51396.051,0.8,18709,0.483,8.075969292713214,7.894955147428341,11.500743409631388
51396.051,0.8,18709,0.483,7.9076031330728425,7.741885549923215,10.828400163338967
51396.051,0.8,18709,0.483,8.003751348359506,7.820415145584489,10.666418412130206
51396.051,0.8,18709,0.483,8.11506501421495,7.938151257975872,11.087741771144563
51396.051,0.8,18709,0.483,7.115621411705112,6.964349507965211,10.318877700503117
51396.051,0.8,18709,0.483,6.875847858874166,6.781341488437277,9.709658234842628
51396.051,0.8,18709,0.483,7.41219230002382,7.2819367951954215,11.245426452524546
51396.051,0.8,18709,0.483,8.551820827782509,8.381228652950636,13.751689350070617
51396.051,0.8,18709,0.483,7.570049663959958,7.444766616443905,11.640159403733072
51396.051,0.8,18709,0.483,7.071235108418641,6.9363730563384545,10.154957522016957
51396.051,0.8,18709,0.483,9.473282011385349,9.264497655134043,13.744147212340591
51396.051,0.8,18709,0.483,6.693958347551518,6.554359221953507,9.900058009833016
51396.051,0.8,18709,0.483,7.378930348965102,7.255881931623655,10.621793099022005
51396.051,0.8,18709,0.483,7.6136050657021554,7.486395182364716,11.432411404908297
51396.051,0.8,18709,0.483,7.295109892985118,7.197715690374356,10.640099325355434
51396.051,0.8,18709,0.483,8.125610664303052,8.011181200499085,10.77443991321644
51396.051,0.8,18709,0.483,8.110604637190185,7.944716129611949,13.100785403181195
51396.051,0.8,18709,0.483,8.018554292995736,7.886599472946375,12.459551629451939
65048.127,0.9,18709,0.483,1.4984385497408048,1.4550860899993514,2.844762945831624
65048.127,0.9,18709,0.483,2.279540585967038,2.227282457103679,3.5538238236130706
65048.127,0.9,18709,0.483,1.6751391673259255,1.6349122995744498,2.569137313704687
65048.127,0.9,18709,0.483,1.2569876578833425,1.231482171663769,2.2599121950410277
65048.127,0.9,18709,0.483,2.049177959953141,2.0194264534509276,3.327286393078383
65048.127,0.9,18709,0.483,0.22517448138928273,0.2196093775188329,0.37752091407571503
65048.127,0.9,18709,0.483,0.8396407156589245,0.8242799696721378,1.3455697793460684
65048.127,0.9,18709,0.483,0.7834269668774204,0.7712877948925868,1.4012836584772637
65048.127,0.9,18709,0.483,1.538985897603219,1.5111958712176081,2.52225545742931
65048.127,0.9,18709,0.483,1.5569655451304643,1.5219573205560022,2.5395007376188863
65048.127,0.9,18709,0.483,1.7132709774525456,1.677542118536771,2.856109081638083
65048.127,0.9,18709,0.483,2.2836228640326435,2.2288062522155005,3.724938521974532
65048.127,0.9,18709,0.483,2.5538988559897553,2.5068314630186217,4.560246838833864
65048.127,0.9,18709,0.483,2.1656770025793604,2.108038634550357,3.4279705363315633
65048.127,0.9,18709,0.483,1.2994428790136436,1.2740641911483308,2.1886508017372135
65048.127,0.9,18709,0.483,2.48141198664964,2.4330043567268564,3.9236298718801192
65048.127,0.9,18709,0.483,1.757048918082585,1.7301469241196425,2.7338894618730465
65048.127,0.9,18709,0.483,3.3600303242403626,3.292598510100461,5.651305416578527
65048.127,0.9,18709,0.483,2.794124300567109,2.738657767681549,4.369141784290314
65048.127,0.9,18709,0.483,1.8004219910687032,1.7715979901089784,3.6516623333100493
65048.127,0.9,18709,0.483,1.7726177489008184,1.7400301471619128,2.905289536502675
65048.127,0.9,18709,0.483,0.9605984242740598,0.9410121519026675,1.8546074529001462
65048.127,0.9,18709,0.483,1.9962829356389846,1.9652717907704453,3.20752623678858
65048.127,0.9,18709,0.483,0.7146560471372335,0.700703715889923,1.4004309633355279
65048.127,0.9,18709,0.483,2.2854435644568847,2.2394974397866054,3.6297408953437325
65048.127,0.9,18709,0.483,0.13996952352859857,0.13700528096827178,0.21366617195351778
65048.127,0.9,18709,0.483,0.7770524763259953,0.7602900834941724,1.6069564997337704
65048.127,0.9,18709,0.483,3.746791562156421,3.683626635192792,6.16263969326933
65048.127,0.9,18709,0.483,3.101676435094694,3.0396504187403486,5.215140484011165
65048.127,0.9,18709,0.483,3.3268485137879704,3.2641744072882344,6.237728131324063
65048.127,0.9,18709,0.483,0.17260024785765354,0.16947503569055358,0.28939172305433336
65048.127,0.9,18709,0.483,0.4502466235052151,0.4416124612533724,0.7760991822545719
65048.127,0.9,18709,0.483,0.5037086454352715,0.49394393633413647,0.8186662140602777
65048.127,0.9,18709,0.483,3.938073794256384,3.8852510992783023,8.064384706180698
65048.127,0.9,18709,0.483,4.42780951147841,4.345358312489604,8.895256596506565
65048.127,0.9,18709,0.483,4.688181253326136,4.605947147673976,8.038027264626521
65048.127,0.9,18709,0.483,4.679743389858256,4.599136804364471,7.363219417284359
65048.127,0.9,18709,0.483,4.152393904222051,4.090221897661525,6.911556582633158
65048.127,0.9,18709,0.483,4.3983132023481915,4.324935114113417,7.8973911976419435
65048.127,0.9,18709,0.483,5.50572272832788,5.410099129674725,10.489845999845665
65048.127,0.9,18709,0.483,5.2124194018011405,5.126726870125369,9.056467206830138
65048.127,0.9,18709,0.483,4.058927579908129,3.9775856516666317,6.682438573002434
65048.127,0.9,18709,0.483,5.229487888189269,5.113011515332458,9.462222368563301
65048.127,0.9,18709,0.483,4.345279889652502,4.257565998509981,6.723856502299371
65048.127,0.9,18709,0.483,4.716777844191145,4.644517935718598,9.060014893658295
65048.127,0.9,18709,0.483,5.732982974851909,5.633192482747276,10.758553219754566
65048.127,0.9,18709,0.483,4.374512503735991,4.299496762038216,8.59090717521498
65048.127,0.9,18709,0.483,4.316586870416358,4.230592846622747,7.76627646721853
65048.127,0.9,18709,0.483,4.767367995444496,4.6952309735408715,8.775796927846073
65048.127,0.9,18709,0.483,6.028178273087421,5.876346588571987,10.4528894568272
65048.127,0.9,18709,0.483,5.942798077758004,5.8376112616153035,10.307882499956202
65048.127,0.9,18709,0.483,4.649853125185503,4.591733423271698,8.54317916451782
65048.127,0.9,18709,0.483,5.64068732122567,5.538238126301387,8.361424831196489
65048.127,0.9,18709,0.483,3.85094912156503,3.7686779647679827,7.257832137016282
65048.127,0.9,18709,0.483,4.564458458184601,4.484769283323523,8.158045688386352
65048.127,0.9,18709,0.483,5.7600803794276185,5.636534243266479,10.753030808668797
65048.127,0.9,18709,0.483,4.5363335392826825,4.437764387620612,6.890767590004643
65048.127,0.9,18709,0.483,4.85293412830562,4.78875568122085,8.237520882471303
65048.127,0.9,18709,0.483,5.253806555660671,5.149056444252005,8.581092401644398
65048.127,0.9,18709,0.483,5.932108531394192,5.831792007293517,9.882804314405176
65048.127,0.9,18709,0.483,4.936539523537977,4.847633146987517,7.511053559142596
65048.127,0.9,18709,0.483,4.047292520687275,3.9761165232481317,6.172088870731566
65048.127,0.9,18709,0.483,3.8947537986844036,3.8070886243233675,6.796253820316818
65048.127,0.9,18709,0.483,4.457248930070845,4.386729599126238,7.302156941521792
65048.127,0.9,18709,0.483,5.033390955691866,4.959736041848303,9.753445028105796
65048.127,0.9,18709,0.483,3.3348422536167397,3.2645738876054464,5.776989448965569
65048.127,0.9,18709,0.483,7.661449832747567,7.456931872645597,12.529639879726426
65048.127,0.9,18709,0.483,9.17068800514708,9.009733591191615,14.864256522214099
65048.127,0.9,18709,0.483,7.783729001547114,7.652870580530572,14.797686908719701
65048.127,0.9,18709,0.483,8.89630366756205,8.740964439740925,17.083446621098233
65048.127,0.9,18709,0.483,8.59272447570084,8.416703992314677,12.401515790020945
65048.127,0.9,18709,0.483,6.119409915540167,6.035372015671034,10.546527245176545
65048.127,0.9,18709,0.483,9.202490771294398,9.053139998787774,14.349183027055965
65048.127,0.9,18709,0.483,8.708751858985133,8.559142453376829,13.997444713646368
65048.127,0.9,18709,0.483,7.756599472928511,7.627659654728857,11.648809254879238
65048.127,0.9,18709,0.483,7.034859192038396,6.877633333089351,12.014460156554227
65048.127,0.9,18709,0.483,7.721921471038906,7.545930092375941,12.575992821742302
65048.127,0.9,18709,0.483,8.549257396575253,8.341512314236793,14.125422986422793
65048.127,0.9,18709,0.483,8.976005853554874,8.794928991941529,14.442856570235868
65048.127,0.9,18709,0.483,8.077949204654352,7.923659840533216,13.769946360677306
65048.127,0.9,18709,0.483,8.828930897974965,8.66371914226252,14.907600377158811
65048.127,0.9,18709,0.483,8.489550366144636,8.305141943054897,13.07643621596519
65048.127,0.9,18709,0.483,8.075969292713214,7.894955147428341,14.438475791624734
65048.127,0.9,18709,0.483,7.9076031330728425,7.741885549923215,12.744904939622433
65048.127,0.9,18709,0.483,8.003751348359506,7.820415145584489,11.75294081238332
65048.127,0.9,18709,0.483,8.11506501421495,7.938151257975872,13.19076609611119
65048.127,0.9,18709,0.483,7.115621411705112,6.964349507965211,12.443391180052533
65048.127,0.9,18709,0.483,6.875847858874166,6.781341488437277,11.429173784889128
65048.127,0.9,18709,0.483,7.41219230002382,7.2819367951954215,13.58548806121903
65048.127,0.9,18709,0.483,8.551820827782509,8.381228652950636,17.150978972475723
65048.127,0.9,18709,0.483,7.570049663959958,7.444766616443905,13.52125052696794
65048.127,0.9,18709,0.483,7.071235108418641,6.9363730563384545,11.701527190900855
65048.127,0.9,18709,0.483,9.473282011385349,9.264497655134043,16.587104552373432
65048.127,0.9,18709,0.483,6.693958347551518,6.554359221953507,12.069833179773022
65048.127,0.9,18709,0.483,7.378930348965102,7.255881931623655,12.235462979226538
65048.127,0.9,18709,0.483,7.6136050657021554,7.486395182364716,13.188064815946545
65048.127,0.9,18709,0.483,7.295109892985118,7.197715690374356,12.193060580506822
65048.127,0.9,18709,0.483,8.125610664303052,8.011181200499085,12.586329412838825
65048.127,0.9,18709,0.483,8.110604637190185,7.944716129611949,16.774066407111082
65048.127,0.9,18709,0.483,8.018554292995736,7.886599472946375,15.678115812795177
80306.33,1.0,18709,0.483,1.4984385497408048,1.4550860899993514,3.0158506385122026
80306.33,1.0,18709,0.483,2.279540585967038,2.227282457103679,4.2184043044926645
80306.33,1.0,18709,0.483,1.6751391673259255,1.6349122995744498,3.2152499774959455
80306.33,1.0,18709,0.483,1.2569876578833425,1.231482171663769,2.821563541353016
80306.33,1.0,18709,0.483,2.049177959953141,2.0194264534509276,3.9610424017589527
80306.33,1.0,18709,0.483,0.22517448138928273,0.2196093775188329,0.47762209983878584
80306.33,1.0,18709,0.483,0.8396407156589245,0.8242799696721378,1.6030214039264084
80306.33,1.0,18709,0.483,0.7834269668774204,0.7712877948925868,1.6420487452957722
80306.33,1.0,18709,0.483,1.538985897603219,1.5111958712176081,2.96916128094961
80306.33,1.0,18709,0.483,1.5569655451304643,1.5219573205560022,3.080396660147426
80306.33,1.0,18709,0.483,1.7132709774525456,1.677542118536771,3.4873726375104517
80306.33,1.0,18709,0.483,2.2836228640326435,2.2288062522155005,4.437875348931706
80306.33,1.0,18709,0.483,2.5538988559897553,2.5068314630186217,5.5227470637693195
80306.33,1.0,18709,0.483,2.1656770025793604,2.108038634550357,3.9976271752102774
80306.33,1.0,18709,0.483,1.2994428790136436,1.2740641911483308,2.5605354546138863
80306.33,1.0,18709,0.483,2.48141198664964,2.4330043567268564,4.591675252781432
80306.33,1.0,18709,0.483,1.757048918082585,1.7301469241196425,3.055194871917477
80306.33,1.0,18709,0.483,3.3600303242403626,3.292598510100461,6.865623345608684
80306.33,1.0,18709,0.483,2.794124300567109,2.738657767681549,5.289495711239801
80306.33,1.0,18709,0.483,1.8004219910687032,1.7715979901089784,4.4829298188094135
80306.33,1.0,18709,0.483,1.7726177489008184,1.7400301471619128,3.2330823695335162
80306.33,1.0,18709,0.483,0.9605984242740598,0.9410121519026675,2.1334177883397767
80306.33,1.0,18709,0.483,1.9962829356389846,1.9652717907704453,3.5599305418031917
80306.33,1.0,18709,0.483,0.7146560471372335,0.700703715889923,1.7617233985729608
80306.33,1.0,18709,0.483,2.2854435644568847,2.2394974397866054,4.158292247991898
80306.33,1.0,18709,0.483,0.13996952352859857,0.13700528096827178,0.2339252892381752
80306.33,1.0,18709,0.483,0.7770524763259953,0.7602900834941724,1.9761227524612128
80306.33,1.0,18709,0.483,3.746791562156421,3.683626635192792,7.409640065539934
80306.33,1.0,18709,0.483,3.101676435094694,3.0396504187403486,6.079328816850708
80306.33,1.0,18709,0.483,3.3268485137879704,3.2641744072882344,8.180493005366898
80306.33,1.0,18709,0.483,0.17260024785765354,0.16947503569055358,0.3567796778028773
80306.33,1.0,18709,0.483,0.4502466235052151,0.4416124612533724,0.8944877810812931
80306.33,1.0,18709,0.483,0.5037086454352715,0.49394393633413647,0.9818867365397579
80306.33,1.0,18709,0.483,3.938073794256384,3.8852510992783023,8.573784064913639
80306.33,1.0,18709,0.483,4.42780951147841,4.345358312489604,10.750119431886214
80306.33,1.0,18709,0.483,4.688181253326136,4.605947147673976,9.810640597829153
80306.33,1.0,18709,0.483,4.679743389858256,4.599136804364471,8.89037276159378
80306.33,1.0,18709,0.483,4.152393904222051,4.090221897661525,8.444479429859665
80306.33,1.0,18709,0.483,4.3983132023481915,4.324935114113417,9.509056116157698
80306.33,1.0,18709,0.483,5.50572272832788,5.410099129674725,12.760491028355522
80306.33,1.0,18709,0.483,5.2124194018011405,5.126726870125369,10.4508403551599
80306.33,1.0,18709,0.483,4.058927579908129,3.9775856516666317,7.8347659810835415
80306.33,1.0,18709,0.483,5.229487888189269,5.113011515332458,11.713837072655204
80306.33,1.0,18709,0.483,4.345279889652502,4.257565998509981,7.89461321903306
80306.33,1.0,18709,0.483,4.716777844191145,4.644517935718598,12.04844944285283
80306.33,1.0,18709,0.483,5.732982974851909,5.633192482747276,14.506279451846778
80306.33,1.0,18709,0.483,4.374512503735991,4.299496762038216,11.01932880182405
80306.33,1.0,18709,0.483,4.316586870416358,4.230592846622747,9.567252570956073
80306.33,1.0,18709,0.483,4.767367995444496,4.6952309735408715,9.856967709669686
80306.33,1.0,18709,0.483,6.028178273087421,5.876346588571987,13.020182722653452
80306.33,1.0,18709,0.483,5.942798077758004,5.8376112616153035,12.583771824253281
80306.33,1.0,18709,0.483,4.649853125185503,4.591733423271698,10.82989991462669
80306.33,1.0,18709,0.483,5.64068732122567,5.538238126301387,9.528684196014597
80306.33,1.0,18709,0.483,3.85094912156503,3.7686779647679827,9.059443053425511
80306.33,1.0,18709,0.483,4.564458458184601,4.484769283323523,10.255052910382412
80306.33,1.0,18709,0.483,5.7600803794276185,5.636534243266479,13.043670228305011
80306.33,1.0,18709,0.483,4.5363335392826825,4.437764387620612,7.76105891599973
80306.33,1.0,18709,0.483,4.85293412830562,4.78875568122085,10.177764039636195
80306.33,1.0,18709,0.483,5.253806555660671,5.149056444252005,9.967174646682679
80306.33,1.0,18709,0.483,5.932108531394192,5.831792007293517,12.19039263245604
80306.33,1.0,18709,0.483,4.936539523537977,4.847633146987517,8.52974401753884
80306.33,1.0,18709,0.483,4.047292520687275,3.9761165232481317,6.971953977687702
80306.33,1.0,18709,0.483,3.8947537986844036,3.8070886243233675,8.081350387277096
80306.33,1.0,18709,0.483,4.457248930070845,4.386729599126238,8.730424022189732
80306.33,1.0,18709,0.483,5.033390955691866,4.959736041848303,11.53158435727842
80306.33,1.0,18709,0.483,3.3348422536167397,3.2645738876054464,7.17540286338817
80306.33,1.0,18709,0.483,7.661449832747567,7.456931872645597,14.802351811657148
80306.33,1.0,18709,0.483,9.17068800514708,9.009733591191615,17.69048339915378
80306.33,1.0,18709,0.483,7.783729001547114,7.652870580530572,16.9963758855093
80306.33,1.0,18709,0.483,8.89630366756205,8.740964439740925,18.54123776174884
80306.33,1.0,18709,0.483,8.59272447570084,8.416703992314677,13.806450433606404
80306.33,1.0,18709,0.483,6.119409915540167,6.035372015671034,13.277152409411272
80306.33,1.0,18709,0.483,9.202490771294398,9.053139998787774,17.124084241136746
80306.33,1.0,18709,0.483,8.708751858985133,8.559142453376829,18.289001688524667
80306.33,1.0,18709,0.483,7.756599472928511,7.627659654728857,13.193554162473168
80306.33,1.0,18709,0.483,7.034859192038396,6.877633333089351,13.826796777247589
80306.33,1.0,18709,0.483,7.721921471038906,7.545930092375941,14.332536385250593
80306.33,1.0,18709,0.483,8.549257396575253,8.341512314236793,15.986109533039379
80306.33,1.0,18709,0.483,8.976005853554874,8.794928991941529,17.263185072009144
80306.33,1.0,18709,0.483,8.077949204654352,7.923659840533216,14.971868747651234
80306.33,1.0,18709,0.483,8.828930897974965,8.66371914226252,17.955147656604698
80306.33,1.0,18709,0.483,8.489550366144636,8.305141943054897,15.158478031314004
80306.33,1.0,18709,0.483,8.075969292713214,7.894955147428341,19.2741322416286
80306.33,1.0,18709,0.483,7.9076031330728425,7.741885549923215,15.065929690195812
80306.33,1.0,18709,0.483,8.003751348359506,7.820415145584489,13.6279082480678
80306.33,1.0,18709,0.483,8.11506501421495,7.938151257975872,15.776470659715825
80306.33,1.0,18709,0.483,7.115621411705112,6.964349507965211,15.630116992107183
80306.33,1.0,18709,0.483,6.875847858874166,6.781341488437277,14.40341248645099
80306.33,1.0,18709,0.483,7.41219230002382,7.2819367951954215,17.301733277010076
80306.33,1.0,18709,0.483,8.551820827782509,8.381228652950636,20
80306.33,1.0,18709,0.483,7.570049663959958,7.444766616443905,16.635323322043547
80306.33,1.0,18709,0.483,7.071235108418641,6.9363730563384545,13.946537188005895
80306.33,1.0,18709,0.483,9.473282011385349,9.264497655134043,20
80306.33,1.0,18709,0.483,6.693958347551518,6.554359221953507,14.889775280443972
80306.33,1.0,18709,0.483,7.378930348965102,7.255881931623655,14.155863225896205
80306.33,1.0,18709,0.483,7.6136050657021554,7.486395182364716,15.105188977264941
80306.33,1.0,18709,0.483,7.295109892985118,7.197715690374356,14.922853645043638
80306.33,1.0,18709,0.483,8.125610664303052,8.011181200499085,14.720609868189566
80306.33,1.0,18709,0.483,8.110604637190185,7.944716129611949,19.201253119240636
80306.33,1.0,18709,0.483,8.018554292995736,7.886599472946375,20
